COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS, VALOR ,INVENTARIO FINAL,
112009,2023,Septiembre,9,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,14,8284350, 63 ,
112024,2023,Septiembre,9,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,13,2761735, 41 ,
112010,2023,Septiembre,9,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,34,9142010, 76 ,
112011,2023,Septiembre,9,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,18,5942090, 56 ,
112012,2023,Septiembre,9,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,12,780000, 399 ,
112021,2023,Septiembre,9,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,21,7609200, 51 ,
112013,2023,Septiembre,9,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,2,300000, 190 ,
112015,2023,Septiembre,9,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,42,15809465, 113 ,
112025,2023,Septiembre,9,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,9,3817360, 30 ,
112016,2023,Septiembre,9,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,37,17884265, 17 ,
112017,2023,Septiembre,9,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,99,51859010, 139 ,
112018,2023,Septiembre,9,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,16,7696875, 69 ,
112019,2023,Septiembre,9,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,17,9544610, 64 ,
112005,2023,Septiembre,9,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,PLASTIFICACION,1,201681, 63 ,
112014,2023,Septiembre,9,ROLLO SUPERBONDING MATE 330 MM X 500 MT 30 MIC,PLASTIFICACION,0,0, 2 ,
122041,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,7,2818900, 87 ,
122042,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,13,5412500, 86 ,
122043,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0, 70 ,
122044,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,13,5084100, 43 ,
122045,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,9,3451000, 40 ,
122046,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0, 30 ,
122047,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,36,13996250, 322 ,
122048,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,0,0, 44 ,
122049,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,17,6368750, 216 ,
122050,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,0,0, 37 ,
122051,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,38,16292760, 210 ,
122052,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,5,2619400, 36 ,
122053,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,4,1777500, 129 ,
122054,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,4,1942500, 48 ,
122055,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,15,6090000, 55 ,
122056,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0, 16 ,
122057,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,10,3915000, 51 ,
122058,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,0,0, 20 ,
122059,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,25,8578000, 47 ,
122077,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,8,3472000, 7 ,
122060,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,20,6786000, 40 ,
122061,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,0,0, 22 ,
122062,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,6,2363200, 67 ,
122063,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,4,1519200, 37 ,
122064,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 31 ,
122065,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,0,0, 68 ,
122066,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,6,2516400, 54 ,
122067,2023,Septiembre,9,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 30 ,
131008,2023,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,5,65000," 2,442 ",
131007,2023,Septiembre,9,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0," 1,170 ",
131010,2023,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,145,1972000," 1,476 ",
131009,2023,Septiembre,9,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 641 ,
131033,2023,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 32 ,
131034,2023,Septiembre,9,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0, 396 ,
131017,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 AMARILLO,VARIOS,0,0, 35 ,
131018,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,0,0," 1,397 ",
131019,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,233,13808250," 2,325 ",
131020,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,6,391500," 1,050 ",
131021,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,10,652500, 114 ,
131022,2023,Septiembre,9,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,0,0, 259 ,
131012,2023,Octubre,10,ACETATOS CARTA PAQ X 50,VARIOS,153,1530000," 2,703 ",
113001,2023,Octubre,10,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,535,2375000," 1,488 ",
113005,2023,Octubre,10,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,1115,42225000," 5,342 ",
113006,2023,Octubre,10,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,104,5304000," 1,719 ",
113007,2023,Octubre,10,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,203,7831000," 2,472 ",
113002,2023,Octubre,10,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,208,1352000," 10,317 ",
113008,2023,Octubre,10,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,344,13798600," 1,376 ",
113003,2023,Octubre,10,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,221,1745900," 7,322 ",
121009,2023,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,2,31600," 3,330 ",
121010,2023,Octubre,10,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,89,1277400," 3,073 ",
121034,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,8,105700," 2,117 ",
121017,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,34,450700," 3,560 ",
121018,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,108,1410700," 2,085 ",
121019,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,102,1336200," 3,839 ",
121020,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,46,611200," 2,122 ",
121021,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,28,366700," 2,852 ",
121022,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,52,683700," 2,875 ",
121023,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,439,5811200," 14,866 ",
121024,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,19,250200," 1,610 ",
121025,2023,Octubre,10,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,30,394700," 4,520 ",
121032,2023,Octubre,10,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,3,210000, 873 ,
121026,2023,Octubre,10,CARATULA OFICIO GRAIN AZUL PAQ X 50,CARATULA,1,16000, 164 ,
121030,2023,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,115,1781300," 3,148 ",
121031,2023,Octubre,10,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,3,48450, 141 ,
122009,2023,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,17,4554000, -   ,
122012,2023,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS BRONCE,ANILLO DOBLE O,10,3192000, 10 ,
122010,2023,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,1,266000, 36 ,
122011,2023,Octubre,10,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,0,0, 19 ,
122013,2023,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,19,4836000, -   ,
122016,2023,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,0,0, 9 ,
122014,2023,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,1,247000, 2 ,
122015,2023,Octubre,10,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,1,312000, 17 ,
122017,2023,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,3,1194150, 119 ,
122018,2023,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,3,1152250, 66 ,
122019,2023,Octubre,10,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0, 20 ,
122020,2023,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,26,8875000, 116 ,
122021,2023,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,0,0, 38 ,
122022,2023,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,15,4899000, 56 ,
122023,2023,Octubre,10,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,0,0, 21 ,
122024,2023,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,14,5101300, 22 ,
122025,2023,Octubre,10,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,5,1798300, 21 ,
122026,2023,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,7,1997750, 13 ,
122027,2023,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,16,4788500, 12 ,
122028,2023,Octubre,10,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,0,0, -   ,
122029,2023,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,2,609900, -   ,
122030,2023,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,1,321000, 21 ,
122031,2023,Octubre,10,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,0,0, 12 ,
122081,2023,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 444 ,
122082,2023,Octubre,10,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,18,391000, 278 ,
122083,2023,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,4,100000, 225 ,
122084,2023,Octubre,10,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,18,437500, 149 ,
122085,2023,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,14,476000, 196 ,
122086,2023,Octubre,10,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,19,646000, 164 ,
122087,2023,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,4,172000, 255 ,
122088,2023,Octubre,10,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,5,215000, 191 ,
122089,2023,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,16,416000, 497 ,
122090,2023,Octubre,10,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,66,1482000, 138 ,
122091,2023,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,5,175000, 240 ,
122112,2023,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,0,0, 195 ,
122092,2023,Octubre,10,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,68,2047500, 184 ,
122093,2023,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,4,172000, 216 ,
122094,2023,Octubre,10,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,6,258000, 338 ,
122095,2023,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,10,425000, 295 ,
122096,2023,Octubre,10,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,28,1250000, 165 ,
122097,2023,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 400 ,
122098,2023,Octubre,10,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,6,330000, 349 ,
122099,2023,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,0,0, 454 ,
122100,2023,Octubre,10,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,6,378000, 136 ,
122101,2023,Octubre,10,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,0,0, 347 ,
122102,2023,Octubre,10,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,4,92000, 264 ,
122103,2023,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,6,135000, 261 ,
122104,2023,Octubre,10,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,34,737500, 115 ,
122105,2023,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,3,90000, 343 ,
122106,2023,Octubre,10,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,32,840000, 166 ,
122108,2023,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,6,199800, 728 ,
122107,2023,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,3,111000, 205 ,
122109,2023,Octubre,10,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0, 177 ,
122110,2023,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,2,86000, 275 ,
122111,2023,Octubre,10,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,1,43000, 252 ,
111001,2023,Octubre,10,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,65,1513800, 854 ,
111002,2023,Octubre,10,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,6,234000, 228 ,
111003,2023,Octubre,10,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,279,10810800, 454 ,
111004,2023,Octubre,10,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,0,0, -   ,
111005,2023,Octubre,10,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,11,869000, 158 ,
111007,2023,Octubre,10,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,35,1960000, 120 ,
111008,2023,Octubre,10,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,26,2730000, 128 ,
111018,2023,Octubre,10,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,0,0, 256 ,
111010,2023,Octubre,10,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,88,5984000, 171 ,
111013,2023,Octubre,10,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,LAMINACION,2,120000, 122 ,
111014,2023,Octubre,10,ROLLO 450 MM X 75 MTS 75 MICRAS BRILLANTE,LAMINACION,0,0, -   ,
111015,2023,Octubre,10,ROLLO 450 MM X 75 MTS 75 MICRAS MATTE,LAMINACION,0,0, 83 ,
111019,2023,Octubre,10,ROLLO 540 MM X 60 MTS 125 MICRAS,LAMINACION,0,0, -   ,
111020,2023,Octubre,10,ROLLO 540 MM X 60 MTS 175 MICRAS,LAMINACION,0,0, -   ,
111016,2023,Octubre,10,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,LAMINACION,45,7071000, 121 ,
112001,2023,Octubre,10,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,12,3504150, 56 ,
112002,2023,Octubre,10,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,10,3345300, 137 ,
112003,2023,Octubre,10,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,13,825500, 518 ,
112006,2023,Octubre,10,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,27,10431325, 68 ,
112026,2023,Octubre,10,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,21,9270500, 39 ,
112007,2023,Octubre,10,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,16,7833600, 57 ,
112029,2023,Octubre,10,ROLLO BOPP BRILLANTE 495 MM X 2000 MT 18 MIC,PLASTIFICACION,0,0, -   ,
112008,2023,Octubre,10,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,116,61574345, 167 ,
112028,2023,Octubre,10,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,16,7725500, 100 ,
112009,2023,Octubre,10,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,8,4686600, 103 ,
112024,2023,Octubre,10,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,10,2127635, 91 ,
112010,2023,Octubre,10,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,26,6959290, 90 ,
112011,2023,Octubre,10,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,31,10082945, 95 ,
112012,2023,Octubre,10,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,8,520000, 391 ,
112021,2023,Octubre,10,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,24,8551850, 67 ,
112013,2023,Octubre,10,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,2,285000, 188 ,
112015,2023,Octubre,10,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,63,23475395, 130 ,
112025,2023,Octubre,10,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,17,6984025, 13 ,
112016,2023,Octubre,10,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,21,9993530, 64 ,
112017,2023,Octubre,10,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,133,68391251, 126 ,
112018,2023,Octubre,10,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,11,5391560, 78 ,
112019,2023,Octubre,10,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,29,16270130, 95 ,
112005,2023,Octubre,10,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,PLASTIFICACION,0,0, 63 ,
112014,2023,Octubre,10,ROLLO SUPERBONDING MATE 330 MM X 500 MT 30 MIC,PLASTIFICACION,0,0, 2 ,
122041,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,4,1645400, 83 ,
122042,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,81,30331650, 5 ,
122043,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0, 70 ,
122044,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,13,4969500, 30 ,
122045,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,35,12065918, 5 ,
122046,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0, 30 ,
122047,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,37,13830000, 285 ,
122048,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,5,2300000, 39 ,
122049,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,10,3870000, 206 ,
122050,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,3,1265000, 34 ,
122051,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,29,12487500, 181 ,
122052,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,4,1916600, 32 ,
122053,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,30,12902500, 99 ,
122054,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,10,4998700, 38 ,
122055,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,12,5046000, 43 ,
122056,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,0,0, 16 ,
122057,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,2,783000, 49 ,
122058,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,1,500000, 19 ,
122059,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,9,3336450, 38 ,
122077,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,7,3016300, -   ,
122060,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,1,339300, 39 ,
122061,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,1,434000, 21 ,
122062,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,6,2489800, 61 ,
122063,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,1,379800, 36 ,
122064,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 31 ,
122065,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,3,1328100, 66 ,
122066,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0, 54 ,
122067,2023,Octubre,10,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0, 30 ,
131008,2023,Octubre,10,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,110,1287000," 2,332 ",
131007,2023,Octubre,10,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,0,0," 1,170 ",
131010,2023,Octubre,10,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,20,272000," 1,456 ",
131009,2023,Octubre,10,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,117,1790100, 641 ,
131033,2023,Octubre,10,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0, 32 ,
